_id,Word,Type
ObjectId("5cefd6d2c1996320205ed6e0"),фоб,Суфикс
ObjectId("5cefd6d3c1996320205ed6e1"),фобија,Именка
ObjectId("5cefd6d4c1996320205ed6e2"),фодул,Придавка
ObjectId("5cefd6d4c1996320205ed6e3"),фодулење,Именка
ObjectId("5cefd6d5c1996320205ed6e4"),фодули,Глагол
ObjectId("5cefd6d6c1996320205ed6e5"),фодулштина,Именка
ObjectId("5cefd6d8c1996320205ed6e6"),фока,Именка
ObjectId("5cefd6d9c1996320205ed6e7"),фокален,Придавка
ObjectId("5cefd6dac1996320205ed6e8"),фокс,Именка
ObjectId("5cefd6dac1996320205ed6e9"),фокстериер,Именка
ObjectId("5cefd6dbc1996320205ed6ea"),фокстрот,Именка
ObjectId("5cefd6dcc1996320205ed6eb"),фокус,Именка
ObjectId("5cefd6ddc1996320205ed6ec"),фокусен,Придавка
ObjectId("5cefd6dec1996320205ed6ed"),фокусира,Глагол
ObjectId("5cefd6dfc1996320205ed6ee"),фокусирање,Именка
ObjectId("5cefd6e1c1996320205ed6ef"),фол,Именка
ObjectId("5cefd6e4c1996320205ed6f0"),фолија,Именка
ObjectId("5cefd6e5c1996320205ed6f1"),фолијант,Именка
ObjectId("5cefd6e6c1996320205ed6f2"),фолио,Именка
ObjectId("5cefd6e8c1996320205ed6f3"),фолира,Глагол
ObjectId("5cefd6e8c1996320205ed6f4"),фолирање,Именка
ObjectId("5cefd6ecc1996320205ed6f5"),фолк,Именка
ObjectId("5cefd6eec1996320205ed6f6"),фолклор,Именка
ObjectId("5cefd6efc1996320205ed6f7"),фолклорен,Придавка
ObjectId("5cefd6f0c1996320205ed6f8"),фолклорист,Именка
ObjectId("5cefd6f1c1996320205ed6f9"),фолклористика,Именка
ObjectId("5cefd6f1c1996320205ed6fa"),фолклористка,Именка
ObjectId("5cefd6f2c1996320205ed6fb"),фолклорност,Именка
ObjectId("5cefd6f3c1996320205ed6fc"),фолксдојчер,Именка
ObjectId("5cefd6f4c1996320205ed6fd"),фон,Суфикс
ObjectId("5cefd6f6c1996320205ed6fe"),фон,Именка
ObjectId("5cefd6f7c1996320205ed6ff"),фонд,Именка
ObjectId("5cefd6f8c1996320205ed700"),фондација,Именка
ObjectId("5cefd6f9c1996320205ed701"),фонду,Именка
ObjectId("5cefd6fac1996320205ed702"),фонема,Именка
ObjectId("5cefd6fbc1996320205ed703"),фонематика,Именка
ObjectId("5cefd6fbc1996320205ed704"),фонемика,Именка
ObjectId("5cefd6fcc1996320205ed705"),фонетика,Именка
ObjectId("5cefd6fdc1996320205ed706"),фонетичар,Именка
ObjectId("5cefd6fec1996320205ed707"),фонетички,Придавка
ObjectId("5cefd6ffc1996320205ed708"),фонетнчар,Именка
ObjectId("5cefd700c1996320205ed709"),фонетски,Придавка
ObjectId("5cefd700c1996320205ed70a"),фонијатрија,Именка
ObjectId("5cefd701c1996320205ed70b"),фонограм,Именка
ObjectId("5cefd701c1996320205ed70c"),фонограма,Именка
ObjectId("5cefd702c1996320205ed70d"),фонограф,Именка
ObjectId("5cefd703c1996320205ed70e"),фонографија,Именка
ObjectId("5cefd704c1996320205ed70f"),фонолог,Именка
ObjectId("5cefd705c1996320205ed710"),фонологија,Именка
ObjectId("5cefd706c1996320205ed711"),фонолошки,Придавка
ObjectId("5cefd707c1996320205ed712"),фонометар,Именка
ObjectId("5cefd708c1996320205ed713"),фонометрија,Именка
ObjectId("5cefd708c1996320205ed714"),фонотека,Именка
ObjectId("5cefd70ac1996320205ed715"),фонт,Именка
ObjectId("5cefd70bc1996320205ed716"),фонтана,Именка
ObjectId("5cefd70dc1996320205ed717"),фор,Именка
ObjectId("5cefd70fc1996320205ed718"),фора,Именка
ObjectId("5cefd711c1996320205ed719"),форензика,Именка
ObjectId("5cefd712c1996320205ed71a"),форинт,Именка
ObjectId("5cefd713c1996320205ed71b"),форма,Именка
ObjectId("5cefd715c1996320205ed71c"),формален,Придавка
ObjectId("5cefd715c1996320205ed71d"),формализам,Именка
ObjectId("5cefd716c1996320205ed71e"),формализира,Глагол
ObjectId("5cefd717c1996320205ed71f"),формалин,Именка
ObjectId("5cefd718c1996320205ed720"),формалист,Именка
ObjectId("5cefd718c1996320205ed721"),формалистички,Придавка
ObjectId("5cefd719c1996320205ed722"),формалистка,Именка
ObjectId("5cefd71ac1996320205ed723"),формално,Прилог
ObjectId("5cefd71ac1996320205ed724"),формалност,Именка
ObjectId("5cefd71bc1996320205ed725"),формант,Именка
ObjectId("5cefd71cc1996320205ed726"),формат,Именка
ObjectId("5cefd71cc1996320205ed727"),форматира,Глагол
ObjectId("5cefd71dc1996320205ed728"),формација,Именка
ObjectId("5cefd71ec1996320205ed729"),формациски,Придавка
ObjectId("5cefd71fc1996320205ed72a"),формира,Глагол
ObjectId("5cefd720c1996320205ed72b"),формирање,Именка
ObjectId("5cefd721c1996320205ed72c"),формула,Именка
ObjectId("5cefd722c1996320205ed72d"),формулар,Именка
ObjectId("5cefd722c1996320205ed72e"),формулација,Именка
ObjectId("5cefd723c1996320205ed72f"),формулира,Глагол
ObjectId("5cefd724c1996320205ed730"),формулирање,Именка
ObjectId("5cefd724c1996320205ed731"),формулировка,Именка
ObjectId("5cefd726c1996320205ed732"),форсира,Глагол
ObjectId("5cefd727c1996320205ed733"),форсиран,Придавка
ObjectId("5cefd728c1996320205ed734"),форсирање,Именка
ObjectId("5cefd729c1996320205ed735"),форте,Именка
ObjectId("5cefd72ac1996320205ed736"),форте,Прилог
ObjectId("5cefd72bc1996320205ed737"),фортепијано,Именка
ObjectId("5cefd72cc1996320205ed738"),фортисимо,Прилог
ObjectId("5cefd72cc1996320205ed739"),фортификација,Именка
ObjectId("5cefd72dc1996320205ed73a"),фортификационен,Придавка
ObjectId("5cefd72ec1996320205ed73b"),фортифицира,Глагол
ObjectId("5cefd72fc1996320205ed73c"),фортуна,Именка
ObjectId("5cefd730c1996320205ed73d"),форум,Именка
ObjectId("5cefd731c1996320205ed73e"),форхенд,Именка
ObjectId("5cefd733c1996320205ed73f"),форца,Именка
ObjectId("5cefd734c1996320205ed740"),фосил,Именка
ObjectId("5cefd734c1996320205ed741"),фосилен,Придавка
ObjectId("5cefd735c1996320205ed742"),фосфат,Именка
ObjectId("5cefd736c1996320205ed743"),фосфатен,Придавка
ObjectId("5cefd737c1996320205ed744"),фосфор,Именка
ObjectId("5cefd737c1996320205ed745"),фосфорен,Придавка
ObjectId("5cefd738c1996320205ed746"),фосфоресценција,Именка
ObjectId("5cefd739c1996320205ed747"),фосфоресцира,Глагол
ObjectId("5cefd739c1996320205ed748"),фосфорит,Именка
ObjectId("5cefd73bc1996320205ed749"),фота,Именка
ObjectId("5cefd73dc1996320205ed74a"),фотелја,Именка
ObjectId("5cefd73ec1996320205ed74b"),фотка,Именка
ObjectId("5cefd741c1996320205ed74c"),фото,Префикс
ObjectId("5cefd742c1996320205ed74d"),фотоалбум,Именка
ObjectId("5cefd743c1996320205ed74e"),фотоаматер,Именка
ObjectId("5cefd743c1996320205ed74f"),фотоаматерски,Придавка
ObjectId("5cefd744c1996320205ed750"),фотоапарат,Именка
ObjectId("5cefd744c1996320205ed751"),фотоателје,Именка
ObjectId("5cefd745c1996320205ed752"),фотоволтаика,Именка
ObjectId("5cefd746c1996320205ed753"),фотогеничен,Придавка
ObjectId("5cefd748c1996320205ed754"),фотогеничност,Именка
ObjectId("5cefd74ac1996320205ed755"),фото-гравира,Именка
ObjectId("5cefd74bc1996320205ed756"),фотограф,Именка
ObjectId("5cefd74bc1996320205ed757"),фотографија,Именка
ObjectId("5cefd74cc1996320205ed758"),фотографира,Глагол
ObjectId("5cefd74cc1996320205ed759"),фотографирање,Именка
ObjectId("5cefd74dc1996320205ed75a"),фотографски,Придавка
ObjectId("5cefd74dc1996320205ed75b"),фотодокументација,Именка
ObjectId("5cefd74ec1996320205ed75c"),фотоелемент,Именка
ObjectId("5cefd74fc1996320205ed75d"),фотокопија,Именка
ObjectId("5cefd751c1996320205ed75e"),фотокопир,Именка
ObjectId("5cefd752c1996320205ed75f"),фотокопира,Глагол
ObjectId("5cefd753c1996320205ed760"),фотокопирен,Придавка
ObjectId("5cefd754c1996320205ed761"),фотокопирница,Именка
ObjectId("5cefd755c1996320205ed762"),фотолабораторија,Именка
ObjectId("5cefd755c1996320205ed763"),фото-љубител,Именка
ObjectId("5cefd756c1996320205ed764"),фотомајстор,Именка
ObjectId("5cefd759c1996320205ed765"),фотометар,Именка
ObjectId("5cefd75ac1996320205ed766"),фотометрија,Именка
ObjectId("5cefd75ac1996320205ed767"),фотомодел,Именка
ObjectId("5cefd75cc1996320205ed768"),фотомонтажа,Именка
ObjectId("5cefd75dc1996320205ed769"),фото-монтажен,Придавка
ObjectId("5cefd75ec1996320205ed76a"),фотон,Именка
ObjectId("5cefd75ec1996320205ed76b"),фоторепортажа,Именка
ObjectId("5cefd75fc1996320205ed76c"),фоторепортер,Именка
ObjectId("5cefd760c1996320205ed76d"),фоторепортерски,Придавка
ObjectId("5cefd762c1996320205ed76e"),фоторобот,Именка
ObjectId("5cefd763c1996320205ed76f"),фотос,Именка
ObjectId("5cefd764c1996320205ed770"),фотосинтеза,Именка
ObjectId("5cefd764c1996320205ed771"),фотосфера,Именка
ObjectId("5cefd765c1996320205ed772"),фототека,Именка
ObjectId("5cefd766c1996320205ed773"),фототерапија,Именка
ObjectId("5cefd766c1996320205ed774"),фототераписки,Придавка
ObjectId("5cefd769c1996320205ed775"),фототип,Именка
ObjectId("5cefd769c1996320205ed776"),фототипен,Придавка
ObjectId("5cefd76ac1996320205ed777"),фототипија,Именка
ObjectId("5cefd76bc1996320205ed778"),фототропизам,Именка
ObjectId("5cefd76cc1996320205ed779"),фотоќелија,Именка
ObjectId("5cefd76dc1996320205ed77a"),фотохемија,Именка
ObjectId("5cefd76ec1996320205ed77b"),фотохемиски,Придавка
ObjectId("5cefd76ec1996320205ed77c"),фото-цинкограф,Именка
ObjectId("5cefd76fc1996320205ed77d"),фото-цинкографија,Именка
ObjectId("5cefd770c1996320205ed77e"),фото-цинкографски,Придавка
ObjectId("5cefd771c1996320205ed77f"),фрагмент,Именка
ObjectId("5cefd772c1996320205ed780"),фрагментарен,Придавка
ObjectId("5cefd772c1996320205ed781"),фрагментарно,Прилог
ObjectId("5cefd773c1996320205ed782"),фрагментарност,Именка
ObjectId("5cefd775c1996320205ed783"),фрагментизира,Глагол
ObjectId("5cefd776c1996320205ed784"),фраер,Именка
ObjectId("5cefd777c1996320205ed785"),фраерски,Придавка
ObjectId("5cefd77ac1996320205ed786"),фраза,Именка
ObjectId("5cefd77bc1996320205ed787"),фразеологија,Именка
ObjectId("5cefd77bc1996320205ed788"),фразеолошки,Придавка
ObjectId("5cefd77dc1996320205ed789"),фразер,Именка
ObjectId("5cefd77ec1996320205ed78a"),фразерски,Придавка
ObjectId("5cefd77fc1996320205ed78b"),фразерство,Именка
ObjectId("5cefd781c1996320205ed78c"),фразира,Глагол
ObjectId("5cefd782c1996320205ed78d"),фразирање,Именка
ObjectId("5cefd783c1996320205ed78e"),фрајла,Именка
ObjectId("5cefd786c1996320205ed78f"),фрак,Именка
ObjectId("5cefd788c1996320205ed790"),фрактал,Именка
ObjectId("5cefd78ac1996320205ed791"),фрактура,Именка
ObjectId("5cefd78bc1996320205ed792"),фракција,Именка
ObjectId("5cefd78cc1996320205ed793"),фракцинерство,Именка
ObjectId("5cefd78dc1996320205ed794"),фракционер,Именка
ObjectId("5cefd78ec1996320205ed795"),фракционерски,Придавка
ObjectId("5cefd78ec1996320205ed796"),фракциски,Придавка
ObjectId("5cefd790c1996320205ed797"),франк,Именка
ObjectId("5cefd791c1996320205ed798"),франкира,Глагол
ObjectId("5cefd793c1996320205ed799"),франко,Прилог
ObjectId("5cefd793c1996320205ed79a"),франкофон,Именка
ObjectId("5cefd794c1996320205ed79b"),Франција,Име
ObjectId("5cefd795c1996320205ed79c"),францисканец,Именка
ObjectId("5cefd797c1996320205ed79d"),француски,Придавка
ObjectId("5cefd798c1996320205ed79e"),франџула,Именка
ObjectId("5cefd799c1996320205ed79f"),франшиза,Именка
ObjectId("5cefd79bc1996320205ed7a0"),фрапантен,Придавка
ObjectId("5cefd79cc1996320205ed7a1"),фрапантно,Прилог
ObjectId("5cefd79cc1996320205ed7a2"),фрапантност,Именка
ObjectId("5cefd79ec1996320205ed7a3"),фрапира,Глагол
ObjectId("5cefd79fc1996320205ed7a4"),фрапирање,Именка
ObjectId("5cefd7a1c1996320205ed7a5"),фрас,Именка
ObjectId("5cefd7a2c1996320205ed7a6"),фраска,Глагол
ObjectId("5cefd7a3c1996320205ed7a7"),фраскање,Именка
ObjectId("5cefd7a4c1996320205ed7a8"),фрасне,Глагол
ObjectId("5cefd7a5c1996320205ed7a9"),фраснува,Глагол
ObjectId("5cefd7a6c1996320205ed7aa"),фраснување,Именка
ObjectId("5cefd7a8c1996320205ed7ab"),фратар,Именка
ObjectId("5cefd7a8c1996320205ed7ac"),фратарски,Придавка
ObjectId("5cefd7a9c1996320205ed7ad"),фратрија,Именка
ObjectId("5cefd7aac1996320205ed7ae"),фрба,Глагол
ObjectId("5cefd7abc1996320205ed7af"),фрбање,Именка
ObjectId("5cefd7acc1996320205ed7b0"),фрга,Глагол
ObjectId("5cefd7adc1996320205ed7b1"),фргалење,Именка
ObjectId("5cefd7aec1996320205ed7b2"),фргали,Глагол
ObjectId("5cefd7afc1996320205ed7b3"),фрегата,Именка
ObjectId("5cefd7afc1996320205ed7b4"),фрегатен,Придавка
ObjectId("5cefd7b1c1996320205ed7b5"),фреза,Именка
ObjectId("5cefd7b2c1996320205ed7b6"),фрезер,Именка
ObjectId("5cefd7b2c1996320205ed7b7"),фрезмашина,Именка
ObjectId("5cefd7b3c1996320205ed7b8"),фреквентен,Придавка
ObjectId("5cefd7b4c1996320205ed7b9"),фреквенција,Именка
ObjectId("5cefd7b5c1996320205ed7ba"),френгија,Придавка
ObjectId("5cefd7b5c1996320205ed7bb"),френгија,Именка
ObjectId("5cefd7b6c1996320205ed7bc"),френгуз,Именка
ObjectId("5cefd7b6c1996320205ed7bd"),френгузлија,Придавка
ObjectId("5cefd7b7c1996320205ed7be"),френетичен,Придавка
